date,cases,deaths,country,continent,cases_prev,dead_prev,cases_rel_diff,deaths_rel_diff
2020-04-11,696,24,Ireland,Europe,1169,28,-0.40461933276304535,-0.14285714285714285
2020-04-10,1169,28,Ireland,Europe,515,25,1.2699029126213592,0.12
2020-04-09,515,25,Ireland,Europe,345,36,0.4927536231884058,-0.3055555555555556
2020-04-08,345,36,Ireland,Europe,253,16,0.36363636363636365,1.25
2020-04-07,253,16,Ireland,Europe,507,21,-0.5009861932938856,-0.23809523809523808
2020-04-06,507,21,Ireland,Europe,331,17,0.5317220543806647,0.23529411764705882
2020-04-05,331,17,Ireland,Europe,424,22,-0.21933962264150944,-0.22727272727272727
2020-04-04,424,22,Ireland,Europe,402,13,0.05472636815920398,0.6923076923076923
2020-04-03,402,13,Ireland,Europe,212,14,0.8962264150943396,-0.07142857142857142
2020-04-02,212,14,Ireland,Europe,325,17,-0.3476923076923077,-0.17647058823529413
2020-04-01,325,17,Ireland,Europe,295,8,0.1016949152542373,1.125
2020-03-31,295,8,Ireland,Europe,200,10,0.475,-0.2
2020-03-30,200,10,Ireland,Europe,294,14,-0.3197278911564626,-0.2857142857142857
2020-03-29,294,14,Ireland,Europe,302,3,-0.026490066225165563,3.6666666666666665
2020-03-28,302,3,Ireland,Europe,255,10,0.1843137254901961,-0.7
2020-03-27,255,10,Ireland,Europe,235,2,0.0851063829787234,4.0
2020-03-26,235,2,Ireland,Europe,204,1,0.15196078431372548,1.0
2020-03-25,204,1,Ireland,Europe,219,2,-0.0684931506849315,-0.5
2020-03-24,219,2,Ireland,Europe,121,1,0.8099173553719008,1.0
2020-03-23,121,1,Ireland,Europe,102,0,0.18627450980392157,""
2020-03-22,102,0,Ireland,Europe,126,0,-0.19047619047619047,""
2020-03-21,126,0,Ireland,Europe,191,1,-0.3403141361256545,-1.0
2020-03-20,191,1,Ireland,Europe,74,0,1.5810810810810811,""
2020-03-19,74,0,Ireland,Europe,69,0,0.07246376811594203,""
2020-03-18,69,0,Ireland,Europe,54,0,0.2777777777777778,""
2020-03-17,54,0,Ireland,Europe,40,0,0.35,""
2020-03-16,40,0,Ireland,Europe,38,1,0.05263157894736842,-1.0
2020-03-15,38,1,Ireland,Europe,21,0,0.8095238095238095,""
2020-03-14,21,0,Ireland,Europe,27,0,-0.2222222222222222,""
2020-03-13,27,0,Ireland,Europe,8,1,2.375,-1.0
2020-03-12,8,1,Ireland,Europe,14,0,-0.42857142857142855,""
2020-03-11,14,0,Ireland,Europe,"","","",""
2020-03-09,2,0,Ireland,Europe,1,0,1.0,""
2020-03-08,1,0,Ireland,Europe,5,0,-0.8,""
2020-03-07,5,0,Ireland,Europe,7,0,-0.2857142857142857,""
2020-03-06,7,0,Ireland,Europe,4,0,0.75,""
2020-03-05,4,0,Ireland,Europe,1,0,3.0,""
2020-03-04,1,0,Ireland,Europe,"","","",""
2020-03-02,0,0,Ireland,Europe,1,0,-1.0,""
2020-03-01,1,0,Ireland,Europe,0,0,"",""
2020-02-29,0,0,Ireland,Europe,0,0,"",""
2020-02-28,0,0,Ireland,Europe,0,0,"",""
2020-02-27,0,0,Ireland,Europe,0,0,"",""
2020-02-26,0,0,Ireland,Europe,0,0,"",""
2020-02-25,0,0,Ireland,Europe,0,0,"",""
2020-02-24,0,0,Ireland,Europe,0,0,"",""
